Datetime,Tweet Id,Text,Username,lang
2021-12-15 19:00:21+00:00,1471193430097371138,"Singer Billie Eilish has spoken about her addiction to watching pornography, starting at age 11. https://t.co/DAJozTA2jV",CNN,en
2021-12-15 18:30:15+00:00,1471185851891785729,"The Omicron coronavirus variant is spreading at a rate not seen with previous variants, the World Health Organization Director-General has warned, adding that the tendency to dismiss it as mild is concerning. https://t.co/4YVF1TtYK9",CNN,en
2021-12-15 18:15:04+00:00,1471182033535787013,Lewis Hamilton received a knighthood from the Prince of Wales for his services to motorsport in an investiture. https://t.co/1vfbYMbMzo,CNN,en
2021-12-15 18:00:15+00:00,1471178303612596226,"A stand-up seat, an overhead locker that's converted into a bed and a double-decker cabin are some of the most eye-catching -- and unusual -- airplane seat designs to crop up in recent years. https://t.co/4XoLZz2ejz",CNN,en
2021-12-15 17:30:15+00:00,1471170755459231752,"""For the Jennings family, Dawson Springs, Kentucky, has always been home. The historically devastating tornadoes that ripped western Kentucky apart last weekend turned the town they love into a wasteland of debris, rubble and memories."" | Opinion https://t.co/SGKtUuFyih",CNN,en
2021-12-15 17:30:08+00:00,1471170726841442304,"Princess Diana's dance with John Travolta at a 1985 White House dinner looked like a fairytale. 

Hear what that unforgettable moment meant. 🎧 https://t.co/gZ94XfrMRz https://t.co/67uTPJ58s7",CNN,en
2021-12-15 17:15:08+00:00,1471166948566351872,"Record December heat surging northward to Canada is fueling severe weather across the central US Wednesday, creating hurricane-force winds, potentially strong overnight tornadoes and an extreme fire threat. https://t.co/kK5XiWGqTy",CNN,en
2021-12-15 17:00:13+00:00,1471163195586920453,Kraft is using its cream cheese shortage as a marketing opportunity -- and will pay you $20 not to make cheesecake for Christmas. https://t.co/RkX5TmKQd9,CNN,en
2021-12-15 16:45:09+00:00,1471159406091984902,"There's unlimited creative expression through digital outfits, which now look increasingly more refined thanks to developments in 3D rendering and AR technology. https://t.co/anZbiaNszF",CNN,en
2021-12-15 16:30:17+00:00,1471155661102891010,"""I think it really destroyed my brain and I feel incredibly devastated that I was exposed to so much porn,"" says the singer. https://t.co/0YtxwJEPpl",CNN,en
2021-12-15 16:00:12+00:00,1471148093517275136,"Brain surgeons and rocket scientists are not necessarily smarter than the general public, researchers reported, as they tried to settle the argument of whether the phrase ""it's not brain surgery"" or ""it's not rocket science"" is most deserved. https://t.co/e0xqUr6q7g",CNN,en
2021-12-15 15:30:12+00:00,1471140541526155268,"Americans dialed back their spending in November, new data from the Census Bureau showed Wednesday. https://t.co/BNO1sQp6mS",CNN,en
2021-12-15 15:30:01+00:00,1471140494554058771,"From a YouTube star burying himself alive to a heartwarming video about autism, these are the top YouTube videos of 2021 in the US. https://t.co/Riq1uudtCA https://t.co/w2FDfX6HJ8",CNN,en
2021-12-15 15:15:07+00:00,1471136745550929924,"South Korea's largest dairy company, Seoul Milk, has apologized after releasing a controversial advert which some critics say portray women as cows. https://t.co/qpLRflQlHR",CNN,en
2021-12-15 15:00:10+00:00,1471132982471757824,"A group of schoolteachers scrambled on their hands and knees to grab fistfuls of dollar bills during a promotional giveaway at a hockey game in South Dakota. Video from the event sparked outrage, and now, organizers are apologizing. https://t.co/Y4TvcqxuHR https://t.co/BsY06D8KqG",CNN,en
2021-12-15 14:45:08+00:00,1471129200975388683,"Partial human remains found in a garbage bag nearly 40 years ago have been identified as belonging to Frank ""Frankie"" Little Jr, a member of the R&amp;B band, The O'Jays, according to police. https://t.co/sDuouxfhT0",CNN,en
2021-12-15 14:31:08+00:00,1471125677386706945,Michigan Democrat introduces legislation requiring gun owners safely store firearms in wake of Oxford school shooting https://t.co/KD8KpLBQs8,CNN,en
2021-12-15 14:15:07+00:00,1471121646824132611,"Seeing devastated families at a local shelter, Triplett -- a Mayfield resident and former Marine who served three tours of duty in Iraq and Afghanistan -- organized a donation drive through social media to purchase gifts for those in need. https://t.co/840yVnwlux",CNN,en
2021-12-15 14:14:52+00:00,1471121585956265991,Meet the power couple taking on the world's toughest off-road race https://t.co/NCTf9gvbzB https://t.co/PXqlSlj1O4,CNN,en
2021-12-15 14:00:11+00:00,1471117887469494281,"The Omicron coronavirus variant is spreading at a rate not seen with previous variants, the World Health Organization Director-General has warned, adding that the tendency to dismiss it as mild is concerning. https://t.co/TY8MlVg0aq",CNN,en
2021-12-15 13:45:06+00:00,1471114094698766341,"JUST IN: Secretary of State Antony Blinken is cutting his overseas trip to Southeast Asia short after a member of the press traveling with the top US diplomat tested positive for Covid-19, according to the US State Department. https://t.co/WNUiEzLKhR",CNN,en
2021-12-15 13:30:03+00:00,1471110307791708165,"One of the more insidious myths this year was that young people didn't want to work because they were getting by just fine on government aid. People had too much money, went the narrative. The only trouble is, the numbers don't back it up. https://t.co/AoIrPBABWl",CNN,en
2021-12-15 13:15:05+00:00,1471106538244907016,The last ever Airbus A380 completed its final test flight over Germany and left a message in the sky for all the fans. https://t.co/30LrgSukpT,CNN,en
2021-12-15 13:00:17+00:00,1471102813287632900,"Singer Billie Eilish has spoken about her addiction to watching pornography, starting at age 11. https://t.co/iL7BgyRwoG",CNN,en
2021-12-15 12:45:06+00:00,1471098993967083529,"A leading Paris taxi company has suspended the use of its Tesla fleet after an accident on Saturday involving one of its drivers, in which one person was killed and 20 injured. https://t.co/gKxqFhj5lA",CNN,en
2021-12-15 12:31:04+00:00,1471095460895113219,4 women testified at Ghislaine Maxwell's trial that they were sexually abused. Here's what they said. https://t.co/kSycHfoRjQ,CNN,en
2021-12-15 12:15:09+00:00,1471091454709837827,Kraft is using its cream cheese shortage as a marketing opportunity -- and will pay you $20 not to make cheesecake for Christmas. https://t.co/NEsgi4Mk0W,CNN,en
2021-12-15 12:00:06+00:00,1471087668658323464,"""The House select committee has become a vital protagonist in the battle to save American democracy in the run-up to a presidential election in which Trump may try to reclaim power, through nefarious means if necessary."" | Analysis by @StCollinson https://t.co/il93viBxIr",CNN,en
2021-12-15 11:30:07+00:00,1471080124237950980,"The world's first hotel built out of snow and ice has unveiled a brand new suite designed by Prince Carl Philip Bernadotte, or Prince Carl Philip of Sweden, and his business partner Oscar Kylberg. https://t.co/3tzeVgTNPa",CNN,en
2021-12-15 11:15:09+00:00,1471076358352740353,President Joe Biden is set to visit Kentucky today in the wake of deadly tornadoes and severe storms that devastated the area. https://t.co/mP8lOs5HlE,CNN,en
2021-12-15 11:00:05+00:00,1471072567385542661,"A Texas county has announced that a $5 million settlement has been approved to settle a lawsuit in the wrongful death of Javier Ambler II, a 40-year-old Black man who died during an arrest in 2019 https://t.co/2RBaGoLVXG",CNN,en
2021-12-15 10:45:05+00:00,1471068790490288129,"New York City will get its first female police commissioner to lead the nation's largest police department, after Mayor-elect Eric Adams picked Nassau County Chief of Detectives Keechant Sewell. https://t.co/h31pSchQrO",CNN,en
2021-12-15 10:31:06+00:00,1471065271804772352,"A Mayfield resident and former Marine has raised funds to buy toys for children whose families lost everything in a Kentucky tornado.

""I've seen warzones ... and nothing compared."" https://t.co/V2eCiTu8Ie",CNN,en
2021-12-15 10:15:05+00:00,1471061241389064194,"""The House select committee has become a vital protagonist in the battle to save American democracy in the run-up to a presidential election in which Trump may try to reclaim power, through nefarious means if necessary."" | Analysis by @StCollinson https://t.co/9WkcTe4PUV",CNN,en
2021-12-15 10:00:05+00:00,1471057466393776140,"From extreme melt events to an influx of beaver colonies in Alaska, and rain falling at the summit of Greenland for the first time on record, the Arctic region showed clear symptoms of an ailing planet over the past year. https://t.co/PZrQlvEUh7",CNN,en
2021-12-15 09:45:06+00:00,1471053695441940484,"Some big names joined the Covid-19 protocol lists in the NBA, NFL and NHL on Tuesday. https://t.co/Bgv4rTDlho",CNN,en
2021-12-15 09:30:11+00:00,1471049939442618370,Power in Kentucky tornado-stricken areas may take months to restore as attention turns to recovery https://t.co/n17wiuaVdx,CNN,en
2021-12-15 09:15:04+00:00,1471046136769220612,"A Tesla employee is accused of fatally shooting one of his coworkers outside of the company's manufacturing plant in Fremont, California, authorities said. https://t.co/U2oLHIEYzD",CNN,en
2021-12-15 09:01:06+00:00,1471042623351791616,"Brain surgeons and rocket scientists are not necessarily smarter than the general public, researchers reported Monday, as they tried to settle the argument of whether the phrase ""it's not brain surgery"" or ""it's not rocket science"" is most deserved. https://t.co/u5pNBP2RGR",CNN,en
2021-12-15 08:01:05+00:00,1471027516722851841,"A mummy estimated to be between 800 and 1,200 years old has been unearthed by archeologists in Peru https://t.co/sy8gphewW9 https://t.co/P54TbdHqKm",CNN,en
2021-12-15 07:31:04+00:00,1471019964903665664,"Sixty years after NASA set the goal, and three years after its Parker Solar Probe launched, the spacecraft has become the first to ""touch the sun."" It flew through the sun's corona, or upper atmosphere, to sample particles and our star's magnetic fields. https://t.co/qPzovCTc9V",CNN,en
2021-12-15 07:01:03+00:00,1471012411968827392,"As the rapidly heating planet alters the landscape of the Arctic region up north, scientists have discovered disturbing and alarming signs at the southern end, particularly in one of the ice shelves safeguarding the Antarctic's so-called ""Doomsday glacier"" https://t.co/Zo24AFH2Vx",CNN,en
2021-12-15 06:31:06+00:00,1471004875731488768,Real estate agents are finding huge success on TikTok. https://t.co/8wOLuwyqHw https://t.co/J54iQWf1AF,CNN,en
2021-12-15 06:10:32+00:00,1470999698672656385,"Germany hasn't ordered enough vaccines nor stocked enough to keep its vaccination campaign going through the first quarter of the year, Health Minister Karl Lauterbach said on Tuesday https://t.co/b9Amd3RuP1",CNN,en
2021-12-15 06:01:05+00:00,1470997319210479618,Rocketing 300 mph through the skies with nothing but a parachute: Welcome to speed skydiving https://t.co/jPtLiPn591 https://t.co/qree9Sw9kN,CNN,en
2021-12-15 05:44:13+00:00,1470993075250073605,"During the Golden State Warriors' Tuesday night game against the New York Knicks, Steph Curry made two three-pointers to break Ray Allen's record. Curry has poured in 2,974 in 789 games. https://t.co/uQ3bVhLQ0i",CNN,en
2021-12-15 05:31:03+00:00,1470989763444359170,Why rural Americans may have fewer options to offset inflation https://t.co/7Pfzyp9I74 https://t.co/arGv8fCCuL,CNN,en
2021-12-15 05:12:39+00:00,1470985133054476288,"New York City will get its first female police commissioner to lead the nation's largest police department, after Mayor-elect Eric Adams picked Nassau County Chief of Detectives Keechant Sewell. https://t.co/or5f1sK1iG",CNN,en
2021-12-15 05:01:08+00:00,1470982233888628736,Coca-Cola CEO James Quincey made a decision last year to slash the company's portfolio of products in half — killing off brands like the diet drink Tab in the process. Here's why he didn't feel the decision was particularly difficult. https://t.co/Ob1aCJKyCH https://t.co/RJETOyt9rl,CNN,en
2021-12-15 04:50:09+00:00,1470979467988381697,"A group of schoolteachers scrambled on their hands and knees to grab fistfuls of dollar bills during a promotional giveaway at a hockey game in South Dakota. Video from the event sparked outrage, and now, organizers are apologizing. https://t.co/HTqxBItCwT https://t.co/Dx3QfMkRbp",CNN,en
2021-12-15 04:40:18+00:00,1470976990861828100,"Partial human remains found in a garbage bag nearly 40 years ago have been identified as belonging to Frank ""Frankie"" Little Jr, a member of the R&amp;B band, The O'Jays, according to police. https://t.co/r3I4WeCWYe",CNN,en
2021-12-15 04:26:05+00:00,1470973411723657219,"Conservative lawyer John Eastman is suing Verizon and the House select committee investigating the January 6 attack on the US Capitol over a subpoena issued by the panel for his phone records, according to court documents. https://t.co/IToAogK2wg",CNN,en
2021-12-15 04:25:30+00:00,1470973264709234689,"A Texas county has announced that a $5 million settlement has been approved to settle a lawsuit in the wrongful death of Javier Ambler II, a 40-year-old Black man who died during an arrest in 2019 https://t.co/R32hpveKgX",CNN,en
2021-12-15 04:06:07+00:00,1470968388537180163,Tropical Storm Rai is steadily strengthening east of the southern Philippines and is on the verge of becoming a typhoon. The storm is on track to reach the southern and central portions of the country Thursday. https://t.co/N5zr08g8ry,CNN,en
2021-12-15 04:06:07+00:00,1470968387589259264,"As Democrats race to finish the President's Build Back Better legislation before the Christmas recess and convince a skeptical Sen. Joe Manchin, there are other obstacles piling up that could prevent them from meeting their self-imposed deadline. https://t.co/wIpMMtVS9u",CNN,en
2021-12-15 04:03:01+00:00,1470967608988123143,"While Democrats and a few Republicans search for accountability for the January 6 insurrection, Trump loyalists are thinking ahead, trying to get more control over ballots in the coming elections. | Analysis by @zbyronwolf https://t.co/aeeSWnTARN",CNN,en
2021-12-15 04:01:08+00:00,1470967134318735366,"The US Department of Labor has launched a whistleblower investigation into Apple, in the latest sign of tensions between the famously secretive company and its current and former employees spilling over into public view. https://t.co/z8gQVP3Yuh",CNN,en
2021-12-15 03:52:04+00:00,1470964853569470466,"The Trump Organization has formally notified the General Service Administration about its proposed sale of the lease for its hotel in Washington, DC, moving a step closer to offloading the property. https://t.co/1kC5FKozTa",CNN,en
2021-12-15 03:45:41+00:00,1470963246895185924,"As the rapidly heating planet alters the landscape of the Arctic region up north, scientists have discovered disturbing and alarming signs at the southern end, particularly in one of the ice shelves safeguarding the Antarctic's so-called ""Doomsday glacier"" https://t.co/NBLgVReYyk",CNN,en
2021-12-15 03:35:52+00:00,1470960773350543367,"A former NFL player who fatally shot six people before taking his own life in South Carolina this year had ""unusually severe"" stage 2 CTE, a brain disease linked to head injuries, a Boston University neuropathologist said. https://t.co/FMCoIQcjQ9",CNN,en
2021-12-15 03:21:26+00:00,1470957142807097360,"The US Department of Homeland Security is launching a ""bug bounty"" program, potentially offering thousands of dollars to hackers who help the department identify cybersecurity vulnerabilities within its systems. https://t.co/DBJaXQ4X3v",CNN,en
2021-12-15 03:10:07+00:00,1470954293624819719,"A hot beverage is often the perfect remedy to warm you up, but a decadent hot chocolate or sugar-laden chai latte can make it difficult to stick to your new year's health goals. Here are some tasty winter beverages that won't derail your diet goals. https://t.co/0chSed1msy",CNN,en
2021-12-15 03:09:05+00:00,1470954034257444865,"A man working at the Mayfield, Kentucky, candle factory demolished by a tornado Friday night told CNN that as the storm closed in, a supervisor said he would be fired if he left. A company spokesperson has denied the claim. https://t.co/pYw4qm7f1e",CNN,en
2021-12-15 03:06:06+00:00,1470953285070770179,Are higher prices impacting your holiday shopping plans? Are you having trouble affording gifts for your family or friends? What trade-offs are you making? Do you plan to sit out or cut back on gift-giving this year? CNN wants to hear your story. https://t.co/YgiQYlPDxJ,CNN,en
2021-12-15 02:58:09+00:00,1470951281846104069,New projections say winter holiday travel is about to roar back with a vengeance. AAA estimates more than 109 million Americans will travel over the Christmas and New Year's period. https://t.co/OY7fNqd5M9,CNN,en
2021-12-15 02:58:08+00:00,1470951278528409605,"The Maryland Health Department has not published data on coronavirus case rates for nine days as it recovers from a ""network security incident,"" the department said https://t.co/fCQY5e0u4I",CNN,en
2021-12-15 02:55:02+00:00,1470950500413677575,"O.J. Simpson was granted an early parole discharge last week, according to a statement from the Nevada Department of Public Safety.

Simpson had been on parole after being released from prison in 2017 for a Las Vegas kidnapping and armed robbery in 2007. https://t.co/3BYAs4HDgR",CNN,en
2021-12-15 02:53:04+00:00,1470950004709863425,"US lawmakers who have just returned from a trip to Ukraine are urging the Biden administration to take proactive steps to prevent further Russian aggression toward the country and to be prepared to place ""extreme sanctions"" on Moscow if it moves militarily https://t.co/Ng0dc8In7s",CNN,en
2021-12-15 02:53:00+00:00,1470949987160842241,"Cornell University reported 903 cases of Covid-19 among students between December 6-13, and a ""very high percentage"" of them are Omicron variant cases in fully vaccinated individuals, according to university officials. https://t.co/sWc5gujtLn",CNN,en
2021-12-15 02:41:03+00:00,1470946978863398919,"Health officials are hoping that early indications that the Omicron variant causes milder disease hold up. Even if that's the case, however, the sheer number of infections could mean hospitals remain overwhelmed. https://t.co/VazSDkDuLN",CNN,en
2021-12-15 02:31:08+00:00,1470944484619952132,"The White House will dramatically scale back holiday party festivities this year due to ongoing Covid-19 concerns, opting instead for smaller open house-style events. https://t.co/Xr3ZUOtiF5",CNN,en
2021-12-15 02:28:24+00:00,1470943794812104706,"Although the Supreme Court last Friday allowed the controversial law to remain on the books, it did clear a narrow path for providers to try to sue a small subset of Texas licensing officials to try to block enforcement. https://t.co/sqMBRNiD9u",CNN,en
2021-12-15 02:18:14+00:00,1470941239382056968,A new study finds there is a time in parenting when it's just fine to shower your child with praise — when they are learning how to brush their teeth. https://t.co/4GzOx7NlSm,CNN,en
2021-12-15 02:01:07+00:00,1470936928975470593,"Dubbed the ""adventure gap"" or ""nature gap,"" the lack of diversity in outdoor recreation in the US has become a hot topic — and those studying the subject say it has its roots in systemic racism. https://t.co/u2YYyWBWcR",CNN,en
2021-12-15 01:58:04+00:00,1470936160801337345,The House select committee investigating the Jan. 6 riot released new text messages obtained from former Trump White House chief of staff Mark Meadows that were sent to him in the days leading up to the insurrection and while the Capitol was under siege. https://t.co/tmSt8tYS3x,CNN,en
2021-12-15 01:57:03+00:00,1470935906400018441,"Malta is set to become the first EU country to legalize cannabis for recreational use.

The bill is expected to be signed into effect later this week by Malta's President George Vella after legislators approved a bill by a majority vote in Parliament. https://t.co/DClDnLSpIv",CNN,en
2021-12-15 01:46:16+00:00,1470933191271845889,"A New Jersey landlord has agreed to pay $4.5 million in damages to resolve a lawsuit alleging he demanded sexual favors from tenants and applicants so they could keep or receive housing, the Justice Department has announced https://t.co/pJ52wq8nWQ",CNN,en
2021-12-15 01:32:22+00:00,1470929696036634625,An unusual promotional giveaway at a hockey game in South Dakota saw a group of schoolteachers competing for a pile of cash by scrambling on their hands and knees to grab fistfuls of bills. Video of the jostling teachers has sparked outrage nationwide. https://t.co/DCwP9b8h2y,CNN,en
2021-12-15 01:22:52+00:00,1470927304444555267,President Biden has praised Pfizer's report that its experimental treatment for Covid-19 cut the risk of hospitalization or death by 89% if given to high-risk adults within a few days of their first symptoms. https://t.co/hVunPzaeZa,CNN,en
2021-12-15 01:13:44+00:00,1470925006783795205,"A truck driver who crashed into traffic on Interstate 70 in Denver, killing four people, was sentenced Monday to 110 years in prison, according to a Colorado Judicial Department spokesperson https://t.co/xl7Rs8uweQ",CNN,en
2021-12-15 01:01:11+00:00,1470921845486624772,"On December 14, 2020, nurse Sandra Lindsay rolled up her left sleeve at a New York City hospital and became one of the first people in the US to get vaccinated against Covid-19. Here’s a look at Covid-19 vaccines over the past year, by the numbers. https://t.co/VKyLXvEPUH https://t.co/0UnY968yzQ",CNN,en
2021-12-15 00:57:04+00:00,1470920811171258371,Televisions and phone screens lit up Monday night with the face of Rep. Liz Cheney as she slowly read text messages sent on January 6 to former President Donald Trump's chief of staff. https://t.co/N1wIMi7uFf,CNN,en
2021-12-15 00:43:24+00:00,1470917371523211264,"Kim Potter was fully trained in her department's Taser and use of force policies when she fatally shot Daunte Wright during a traffic stop, a suburban Minneapolis police commander has testified https://t.co/SfkXcHaYLk",CNN,en
2021-12-15 00:25:36+00:00,1470912890723086340,"Toronto Police have released a video of a person they say is a suspect in the murders of Barry and Honey Sherman, the billionaire couple found murdered in their home in late 2017. https://t.co/0PxEqfjT6D",CNN,en
2021-12-15 00:16:07+00:00,1470910504243798021,"Six FBI agents were investigated for allegedly soliciting prostitution, trafficking drugs and failing to report unofficial interactions for foreign nationals while on assignment overseas, a Justice Department watchdog says. https://t.co/IqcnSdhEpT",CNN,en
2021-12-15 00:01:03+00:00,1470906714757242889,"At least 62 people have been killed and dozens left injured after a tanker transporting gasoline exploded in Cap-Haitien, Haiti's second largest city, on Monday, authorities said. https://t.co/9jImYsQYfX",CNN,en
2021-12-14 23:45:03+00:00,1470902689005457409,A federal judge has rejected former President Donald Trump's bid to stop the Biden administration from turning over his tax returns to the House https://t.co/vutjAM4hPJ,CNN,en
2021-12-14 23:31:05+00:00,1470899171884515328,Apple will once again require anyone inside its US retail stores to wear a mask as concerns mount over rising Covid-19 cases and the spread of the Omicron variant. https://t.co/MREBXLSjPY,CNN,en
2021-12-14 23:29:01+00:00,1470898653506199553,Meet the power couple taking on the world's toughest off-road race https://t.co/G7t17avRpL https://t.co/D20cBj6A70,CNN,en
2021-12-14 23:16:03+00:00,1470895389989605381,Here's a rare piece of holiday cheer in a year of screwed up supply chains: Shipments and deliveries are actually moving fairly well. https://t.co/zpPhlhfCUQ,CNN,en
2021-12-14 23:01:06+00:00,1470891627203936261,"Sixty years after NASA set the goal, and three years after its Parker Solar Probe launched, the spacecraft has become the first to ""touch the sun."" It flew through the sun's corona, or upper atmosphere, to sample particles and our star's magnetic fields. https://t.co/VufTB4rpUm",CNN,en
2021-12-14 22:45:05+00:00,1470887595441807362,A New York State public ethics commission has voted to order former Gov. Andrew Cuomo to pay back earnings from his $5.1 million pandemic book deal after the commission previously found that state resources were used in connection with the book's creation. https://t.co/T5iDPCL7aw,CNN,en
2021-12-14 22:31:06+00:00,1470884075909038088,"""With a resolution, as survivors, we feel heard. And we feel acknowledged,"" says Tasha Schwikert, a 2000 Olympian who helped negotiate the $380 million settlement for Larry Nassar victims. It'll provide resources toward the recovery of survivors, she says. https://t.co/hKRNf0OpKH",CNN,en
2021-12-14 22:15:06+00:00,1470880051084333058,"Harley-Davidson's electric motorcycle brand, LiveWire, will be spun off as a separate publicly traded company next year. LiveWire will still be 74% owned by Harley-Davidson and its financial results will be reported along with Harley's. https://t.co/04kU79uCS6",CNN,en
2021-12-14 22:06:30+00:00,1470877887419060232,JUST IN: The Senate has voted to raise the national debt limit by $2.5 trillion and extend it into 2023. The measure now goes to the House. https://t.co/se438rCTrN,CNN,en
2021-12-14 22:01:04+00:00,1470876519841079300,"Suspended South Carolina attorney Alex Murdaugh has agreed to a $4.3 million settlement with the family of Gloria Satterfield, his former housekeeper, according to family attorney Eric Bland. https://t.co/ee03H4v0se",CNN,en
2021-12-14 21:45:05+00:00,1470872498866728970,"Higher prices for groceries are putting pressure on many Americans' grocery budgets, forcing them to change how they shop for food and essentials. https://t.co/VRboFqmIL4",CNN,en
2021-12-14 21:30:14+00:00,1470868759971778562,A distracted trader accidentally sold a non-fungible token for a hundredth of its market price. https://t.co/kdZtpbXGug,CNN,en
2021-12-14 21:19:15+00:00,1470865996596531215,"When Jordan Baize came out of his basement, he found his home destroyed after tornadoes devastated the area. His piano was still standing so he decided to play a favorite hymn. https://t.co/K6ggbOb3Qx https://t.co/9q2RcwXnxd",CNN,en
2021-12-14 21:00:13+00:00,1470861206332354564,"A look back at Wes Anderson's 'The Royal Tenenbaums' -- which was released 20 years ago today
https://t.co/ubXjU0Y4zR",CNN,en
2021-12-14 20:48:04+00:00,1470858148814675972,"Marathon swimmer and Guinness World Record holder Martin Strel has navigated pirates, piranhas and parasites in more than two decades tackling some of the planet's most menacing waters. https://t.co/j471scjgo0",CNN,en
2021-12-14 20:29:02+00:00,1470853359800365063,The former state employee at the center of the controversy over whether South Dakota Gov. Kristi Noem intervened to help her daughter obtain a real estate appraiser license testified that Noem's daughter was given an extra chance to correct her work. https://t.co/8wgxU8FoFh,CNN,en
2021-12-14 20:15:06+00:00,1470849853131567109,"Cornell University is shutting down its Ithaca, New York, campus and moving to ""alert level red"" after what the school described as a ""rapid spread"" of Covid-19 among students. https://t.co/etmL8qfUx0",CNN,en
2021-12-14 20:00:19+00:00,1470846132049924117,"After a tornado demolished a candle factory in Kentucky Friday night, the Rev. Stephen Boyken climbed the rubble and heard someone beneath call out.

""She was stuck underneath a wall and asked, 'Can you hold my hand?' "" he recalled. https://t.co/mVhsCbJKUX",CNN,en
2021-12-14 19:45:07+00:00,1470842308065124356,"From extreme melt events to an influx of beaver colonies in Alaska, and rain falling at the summit of Greenland for the first time on record, the Arctic region showed clear symptoms of an ailing planet over the past year. https://t.co/Lk7mqjce8y",CNN,en
2021-12-14 19:15:10+00:00,1470834767474180109,A sentencing hearing has been scheduled for the three men convicted of murdering Ahmaud Arbery as he ran through their south Georgia neighborhood. https://t.co/9ZOfkqj3TP,CNN,en
2021-12-14 19:00:22+00:00,1470831043452276738,"Join @Carole_King and @JamesTaylor_com for an unforgettable night of music. #JustCallOutMyName Sunday, January 2nd at 9 p.m. ET/PT on CNN https://t.co/Q2grf3uYd0",CNN,en
2021-12-14 18:46:06+00:00,1470827454847721479,"The United Nations said that it was alarmed by continuing reports of extrajudicial killings across Afghanistan, including hangings, beheadings and public displays of corpses. https://t.co/eMkNJwG839",CNN,en
2021-12-14 18:46:06+00:00,1470827454776365059,The House will vote Tuesday on Rep. Ilhan Omar's legislation to create a special envoy to combat Islamophobia. https://t.co/neFEWx4kPE,CNN,en
2021-12-14 18:14:04+00:00,1470819392984334343,The House is set to vote on whether former White House chief of staff Mark Meadows should be referred to the Department of Justice on criminal charges for failing to appear for a deposition with the select committee investigating the January 6 attack. https://t.co/RmTIM907yb,CNN,en
2021-12-14 18:00:12+00:00,1470815903491178504,"Video posted to social media shows former President Donald Trump telling a crowd over the weekend that Mike Pence ""has been very badly hurt"" by his commitment on January 6 to allow congressional certification of the 2020 election results. https://t.co/3qyA7H360o",CNN,en
